agent-type,agent-id,triadstack,tick
basic-agents,B-ID-176,[[Oil -1 TS-B-ID-176-T-ID-1] [Trade 2 TS-B-ID-176-T-ID-2] [Persec 1.3 TS-B-ID-176-T-ID-3] [Oil 1 TS-B-ID-176-T-ID-4] [Oil -2 TS-B-ID-176-T-ID-5] [Oil -1.5 TS-B-ID-176-T-ID-6]],4
basic-agents,B-ID-177,[[Oil -1 TS-B-ID-177-T-ID-1] [Trade 2 TS-B-ID-177-T-ID-2] [Persec 1.3 TS-B-ID-177-T-ID-3] [Oil 1 TS-B-ID-177-T-ID-4] [Oil -2 TS-B-ID-177-T-ID-5] [Oil -1.5 TS-B-ID-177-T-ID-6]],4
basic-agents,B-ID-178,[[Oil -1 TS-B-ID-178-T-ID-1] [Trade 2 TS-B-ID-178-T-ID-2] [Persec 1.3 TS-B-ID-178-T-ID-3] [Oil 1 TS-B-ID-178-T-ID-4] [Oil -2 TS-B-ID-178-T-ID-5] [Oil -1.5 TS-B-ID-178-T-ID-6]],4
basic-agents,B-ID-179,[[Oil -1 TS-B-ID-179-T-ID-1] [Trade 2 TS-B-ID-179-T-ID-2] [Persec 1.3 TS-B-ID-179-T-ID-3] [Oil 1 TS-B-ID-179-T-ID-4] [Oil -2 TS-B-ID-179-T-ID-5] [Oil -1.5 TS-B-ID-179-T-ID-6]],4
basic-agents,B-ID-180,[[Oil -1 TS-B-ID-180-T-ID-1] [Trade 2 TS-B-ID-180-T-ID-2] [Persec 1.3 TS-B-ID-180-T-ID-3] [Oil 1 TS-B-ID-180-T-ID-4] [Oil -2 TS-B-ID-180-T-ID-5] [Oil -1.5 TS-B-ID-180-T-ID-6]],4
basic-agents,B-ID-181,[[Oil -1 TS-B-ID-181-T-ID-1] [Trade 2 TS-B-ID-181-T-ID-2] [Persec 1.3 TS-B-ID-181-T-ID-3] [Oil 1 TS-B-ID-181-T-ID-4] [Oil -2 TS-B-ID-181-T-ID-5] [Oil -1.5 TS-B-ID-181-T-ID-6]],4
basic-agents,B-ID-182,[[Oil -1 TS-B-ID-182-T-ID-1] [Trade 2 TS-B-ID-182-T-ID-2] [Persec 1.3 TS-B-ID-182-T-ID-3] [Oil 1 TS-B-ID-182-T-ID-4] [Oil -2 TS-B-ID-182-T-ID-5] [Oil -1.5 TS-B-ID-182-T-ID-6]],4
basic-agents,B-ID-183,[[Oil -1 TS-B-ID-183-T-ID-1] [Trade 2 TS-B-ID-183-T-ID-2] [Persec 1.3 TS-B-ID-183-T-ID-3] [Oil 1 TS-B-ID-183-T-ID-4] [Oil -2 TS-B-ID-183-T-ID-5] [Oil -1.5 TS-B-ID-183-T-ID-6]],4
basic-agents,B-ID-184,[[Oil -1 TS-B-ID-184-T-ID-1] [Trade 2 TS-B-ID-184-T-ID-2] [Persec 1.3 TS-B-ID-184-T-ID-3] [Oil 1 TS-B-ID-184-T-ID-4] [Oil -2 TS-B-ID-184-T-ID-5] [Oil -1.5 TS-B-ID-184-T-ID-6]],4
basic-agents,B-ID-185,[[Oil -1 TS-B-ID-185-T-ID-1] [Trade 2 TS-B-ID-185-T-ID-2] [Persec 1.3 TS-B-ID-185-T-ID-3] [Oil 1 TS-B-ID-185-T-ID-4] [Oil -2 TS-B-ID-185-T-ID-5] [Oil -1.5 TS-B-ID-185-T-ID-6]],4
basic-agents,B-ID-186,[[Oil -1 TS-B-ID-186-T-ID-1] [Trade 2 TS-B-ID-186-T-ID-2] [Persec 1.3 TS-B-ID-186-T-ID-3] [Oil 1 TS-B-ID-186-T-ID-4] [Oil -2 TS-B-ID-186-T-ID-5] [Oil -1.5 TS-B-ID-186-T-ID-6]],4
basic-agents,B-ID-187,[[Oil -1 TS-B-ID-187-T-ID-1] [Trade 2 TS-B-ID-187-T-ID-2] [Persec 1.3 TS-B-ID-187-T-ID-3] [Oil 1 TS-B-ID-187-T-ID-4] [Oil -2 TS-B-ID-187-T-ID-5] [Oil -1.5 TS-B-ID-187-T-ID-6]],4
basic-agents,B-ID-188,[[Oil -1 TS-B-ID-188-T-ID-1] [Trade 2 TS-B-ID-188-T-ID-2] [Persec 1.3 TS-B-ID-188-T-ID-3] [Oil 1 TS-B-ID-188-T-ID-4] [Oil -2 TS-B-ID-188-T-ID-5] [Oil -1.5 TS-B-ID-188-T-ID-6]],4
basic-agents,B-ID-189,[[Oil -1 TS-B-ID-189-T-ID-1] [Trade 2 TS-B-ID-189-T-ID-2] [Persec 1.3 TS-B-ID-189-T-ID-3] [Oil 1 TS-B-ID-189-T-ID-4] [Oil -2 TS-B-ID-189-T-ID-5] [Oil -1.5 TS-B-ID-189-T-ID-6]],4
basic-agents,B-ID-190,[[Oil -1 TS-B-ID-190-T-ID-1] [Trade 2 TS-B-ID-190-T-ID-2] [Persec 1.3 TS-B-ID-190-T-ID-3] [Oil 1 TS-B-ID-190-T-ID-4] [Oil -2 TS-B-ID-190-T-ID-5] [Oil -1.5 TS-B-ID-190-T-ID-6]],4
basic-agents,B-ID-191,[[Oil -1 TS-B-ID-191-T-ID-1] [Trade 2 TS-B-ID-191-T-ID-2] [Persec 1.3 TS-B-ID-191-T-ID-3] [Oil 1 TS-B-ID-191-T-ID-4] [Oil -2 TS-B-ID-191-T-ID-5] [Oil -1.5 TS-B-ID-191-T-ID-6]],4
basic-agents,B-ID-192,[[Oil -1 TS-B-ID-192-T-ID-1] [Trade 2 TS-B-ID-192-T-ID-2] [Persec 1.3 TS-B-ID-192-T-ID-3] [Oil 1 TS-B-ID-192-T-ID-4] [Oil -2 TS-B-ID-192-T-ID-5] [Oil -1.5 TS-B-ID-192-T-ID-6]],4
basic-agents,B-ID-193,[[Oil -1 TS-B-ID-193-T-ID-1] [Trade 2 TS-B-ID-193-T-ID-2] [Persec 1.3 TS-B-ID-193-T-ID-3] [Oil 1 TS-B-ID-193-T-ID-4] [Oil -2 TS-B-ID-193-T-ID-5] [Oil -1.5 TS-B-ID-193-T-ID-6]],4
basic-agents,B-ID-194,[[Oil -1 TS-B-ID-194-T-ID-1] [Trade 2 TS-B-ID-194-T-ID-2] [Persec 1.3 TS-B-ID-194-T-ID-3] [Oil 1 TS-B-ID-194-T-ID-4] [Oil -2 TS-B-ID-194-T-ID-5] [Oil -1.5 TS-B-ID-194-T-ID-6]],4
basic-agents,B-ID-195,[[Oil -1 TS-B-ID-195-T-ID-1] [Trade 2 TS-B-ID-195-T-ID-2] [Persec 1.3 TS-B-ID-195-T-ID-3] [Oil 1 TS-B-ID-195-T-ID-4] [Oil -2 TS-B-ID-195-T-ID-5] [Oil -1.5 TS-B-ID-195-T-ID-6]],4
basic-agents,B-ID-196,[[Oil -1 TS-B-ID-196-T-ID-1] [Trade 2 TS-B-ID-196-T-ID-2] [Persec 1.3 TS-B-ID-196-T-ID-3] [Oil 1 TS-B-ID-196-T-ID-4] [Oil -2 TS-B-ID-196-T-ID-5] [Oil -1.5 TS-B-ID-196-T-ID-6]],4
basic-agents,B-ID-197,[[Oil -1 TS-B-ID-197-T-ID-1] [Trade 2 TS-B-ID-197-T-ID-2] [Persec 1.3 TS-B-ID-197-T-ID-3] [Oil 1 TS-B-ID-197-T-ID-4] [Oil -2 TS-B-ID-197-T-ID-5] [Oil -1.5 TS-B-ID-197-T-ID-6]],4
basic-agents,B-ID-198,[[Oil -1 TS-B-ID-198-T-ID-1] [Trade 2 TS-B-ID-198-T-ID-2] [Persec 1.3 TS-B-ID-198-T-ID-3] [Oil 1 TS-B-ID-198-T-ID-4] [Oil -2 TS-B-ID-198-T-ID-5] [Oil -1.5 TS-B-ID-198-T-ID-6]],4
basic-agents,B-ID-199,[[Oil -1 TS-B-ID-199-T-ID-1] [Trade 2 TS-B-ID-199-T-ID-2] [Persec 1.3 TS-B-ID-199-T-ID-3] [Oil 1 TS-B-ID-199-T-ID-4] [Oil -2 TS-B-ID-199-T-ID-5] [Oil -1.5 TS-B-ID-199-T-ID-6]],4
basic-agents,B-ID-200,[[Oil -1 TS-B-ID-200-T-ID-1] [Trade 2 TS-B-ID-200-T-ID-2] [Persec 1.3 TS-B-ID-200-T-ID-3] [Oil 1 TS-B-ID-200-T-ID-4] [Oil -2 TS-B-ID-200-T-ID-5] [Oil -1.5 TS-B-ID-200-T-ID-6]],4
basic-agents,B-ID-201,[[Oil -1 TS-B-ID-201-T-ID-1] [Trade 2 TS-B-ID-201-T-ID-2] [Persec 1.3 TS-B-ID-201-T-ID-3] [Oil 1 TS-B-ID-201-T-ID-4] [Oil -2 TS-B-ID-201-T-ID-5] [Oil -1.5 TS-B-ID-201-T-ID-6]],4
basic-agents,B-ID-202,[[Oil -1 TS-B-ID-202-T-ID-1] [Trade 2 TS-B-ID-202-T-ID-2] [Persec 1.3 TS-B-ID-202-T-ID-3] [Oil 1 TS-B-ID-202-T-ID-4] [Oil -2 TS-B-ID-202-T-ID-5] [Oil -1.5 TS-B-ID-202-T-ID-6]],4
basic-agents,B-ID-203,[[Oil -1 TS-B-ID-203-T-ID-1] [Trade 2 TS-B-ID-203-T-ID-2] [Persec 1.3 TS-B-ID-203-T-ID-3] [Oil 1 TS-B-ID-203-T-ID-4] [Oil -2 TS-B-ID-203-T-ID-5] [Oil -1.5 TS-B-ID-203-T-ID-6]],4
basic-agents,B-ID-204,[[Oil -1 TS-B-ID-204-T-ID-1] [Trade 2 TS-B-ID-204-T-ID-2] [Persec 1.3 TS-B-ID-204-T-ID-3] [Oil 1 TS-B-ID-204-T-ID-4] [Oil -2 TS-B-ID-204-T-ID-5] [Oil -1.5 TS-B-ID-204-T-ID-6]],4
basic-agents,B-ID-205,[[Oil -1 TS-B-ID-205-T-ID-1] [Trade 2 TS-B-ID-205-T-ID-2] [Persec 1.3 TS-B-ID-205-T-ID-3] [Oil 1 TS-B-ID-205-T-ID-4] [Oil -2 TS-B-ID-205-T-ID-5] [Oil -1.5 TS-B-ID-205-T-ID-6]],4
basic-agents,B-ID-206,[[Oil -1 TS-B-ID-206-T-ID-1] [Trade 2 TS-B-ID-206-T-ID-2] [Persec 1.3 TS-B-ID-206-T-ID-3] [Oil 1 TS-B-ID-206-T-ID-4] [Oil -2 TS-B-ID-206-T-ID-5] [Oil -1.5 TS-B-ID-206-T-ID-6]],4
basic-agents,B-ID-207,[[Oil -1 TS-B-ID-207-T-ID-1] [Trade 2 TS-B-ID-207-T-ID-2] [Persec 1.3 TS-B-ID-207-T-ID-3] [Oil 1 TS-B-ID-207-T-ID-4] [Oil -2 TS-B-ID-207-T-ID-5] [Oil -1.5 TS-B-ID-207-T-ID-6]],4
basic-agents,B-ID-208,[[Oil -1 TS-B-ID-208-T-ID-1] [Trade 2 TS-B-ID-208-T-ID-2] [Persec 1.3 TS-B-ID-208-T-ID-3] [Oil 1 TS-B-ID-208-T-ID-4] [Oil -2 TS-B-ID-208-T-ID-5] [Oil -1.5 TS-B-ID-208-T-ID-6]],4
basic-agents,B-ID-209,[[Oil -1 TS-B-ID-209-T-ID-1] [Trade 2 TS-B-ID-209-T-ID-2] [Persec 1.3 TS-B-ID-209-T-ID-3] [Oil 1 TS-B-ID-209-T-ID-4] [Oil -2 TS-B-ID-209-T-ID-5] [Oil -1.5 TS-B-ID-209-T-ID-6]],4
basic-agents,B-ID-210,[[Oil -1 TS-B-ID-210-T-ID-1] [Trade 2 TS-B-ID-210-T-ID-2] [Persec 1.3 TS-B-ID-210-T-ID-3] [Oil 1 TS-B-ID-210-T-ID-4] [Oil -2 TS-B-ID-210-T-ID-5] [Oil -1.5 TS-B-ID-210-T-ID-6]],4
basic-agents,B-ID-211,[[Oil -1 TS-B-ID-211-T-ID-1] [Trade 2 TS-B-ID-211-T-ID-2] [Persec 1.3 TS-B-ID-211-T-ID-3] [Oil 1 TS-B-ID-211-T-ID-4] [Oil -2 TS-B-ID-211-T-ID-5] [Oil -1.5 TS-B-ID-211-T-ID-6]],4
basic-agents,B-ID-212,[[Oil -1 TS-B-ID-212-T-ID-1] [Trade 2 TS-B-ID-212-T-ID-2] [Persec 1.3 TS-B-ID-212-T-ID-3] [Oil 1 TS-B-ID-212-T-ID-4] [Oil -2 TS-B-ID-212-T-ID-5] [Oil -1.5 TS-B-ID-212-T-ID-6]],4
basic-agents,B-ID-213,[[Oil -1 TS-B-ID-213-T-ID-1] [Trade 2 TS-B-ID-213-T-ID-2] [Persec 1.3 TS-B-ID-213-T-ID-3] [Oil 1 TS-B-ID-213-T-ID-4] [Oil -2 TS-B-ID-213-T-ID-5] [Oil -1.5 TS-B-ID-213-T-ID-6]],4
basic-agents,B-ID-214,[[Oil -1 TS-B-ID-214-T-ID-1] [Trade 2 TS-B-ID-214-T-ID-2] [Persec 1.3 TS-B-ID-214-T-ID-3] [Oil 1 TS-B-ID-214-T-ID-4] [Oil -2 TS-B-ID-214-T-ID-5] [Oil -1.5 TS-B-ID-214-T-ID-6]],4
basic-agents,B-ID-215,[[Oil -1 TS-B-ID-215-T-ID-1] [Trade 2 TS-B-ID-215-T-ID-2] [Persec 1.3 TS-B-ID-215-T-ID-3] [Oil 1 TS-B-ID-215-T-ID-4] [Oil -2 TS-B-ID-215-T-ID-5] [Oil -1.5 TS-B-ID-215-T-ID-6]],4
basic-agents,B-ID-216,[[Oil -1 TS-B-ID-216-T-ID-1] [Trade 2 TS-B-ID-216-T-ID-2] [Persec 1.3 TS-B-ID-216-T-ID-3] [Oil 1 TS-B-ID-216-T-ID-4] [Oil -2 TS-B-ID-216-T-ID-5] [Oil -1.5 TS-B-ID-216-T-ID-6]],4
basic-agents,B-ID-217,[[Oil -1 TS-B-ID-217-T-ID-1] [Trade 2 TS-B-ID-217-T-ID-2] [Persec 1.3 TS-B-ID-217-T-ID-3] [Oil 1 TS-B-ID-217-T-ID-4] [Oil -2 TS-B-ID-217-T-ID-5] [Oil -1.5 TS-B-ID-217-T-ID-6]],4
basic-agents,B-ID-218,[[Oil -1 TS-B-ID-218-T-ID-1] [Trade 2 TS-B-ID-218-T-ID-2] [Persec 1.3 TS-B-ID-218-T-ID-3] [Oil 1 TS-B-ID-218-T-ID-4] [Oil -2 TS-B-ID-218-T-ID-5] [Oil -1.5 TS-B-ID-218-T-ID-6]],4
basic-agents,B-ID-219,[[Oil -1 TS-B-ID-219-T-ID-1] [Trade 2 TS-B-ID-219-T-ID-2] [Persec 1.3 TS-B-ID-219-T-ID-3] [Oil 1 TS-B-ID-219-T-ID-4] [Oil -2 TS-B-ID-219-T-ID-5] [Oil -1.5 TS-B-ID-219-T-ID-6]],4
basic-agents,B-ID-220,[[Oil -1 TS-B-ID-220-T-ID-1] [Trade 2 TS-B-ID-220-T-ID-2] [Persec 1.3 TS-B-ID-220-T-ID-3] [Oil 1 TS-B-ID-220-T-ID-4] [Oil -2 TS-B-ID-220-T-ID-5] [Oil -1.5 TS-B-ID-220-T-ID-6]],4
basic-agents,B-ID-221,[[Oil -1 TS-B-ID-221-T-ID-1] [Trade 2 TS-B-ID-221-T-ID-2] [Persec 1.3 TS-B-ID-221-T-ID-3] [Oil 1 TS-B-ID-221-T-ID-4] [Oil -2 TS-B-ID-221-T-ID-5] [Oil -1.5 TS-B-ID-221-T-ID-6]],4
basic-agents,B-ID-222,[[Oil -1 TS-B-ID-222-T-ID-1] [Trade 2 TS-B-ID-222-T-ID-2] [Persec 1.3 TS-B-ID-222-T-ID-3] [Oil 1 TS-B-ID-222-T-ID-4] [Oil -2 TS-B-ID-222-T-ID-5] [Oil -1.5 TS-B-ID-222-T-ID-6]],4
basic-agents,B-ID-223,[[Oil -1 TS-B-ID-223-T-ID-1] [Trade 2 TS-B-ID-223-T-ID-2] [Persec 1.3 TS-B-ID-223-T-ID-3] [Oil 1 TS-B-ID-223-T-ID-4] [Oil -2 TS-B-ID-223-T-ID-5] [Oil -1.5 TS-B-ID-223-T-ID-6]],4
basic-agents,B-ID-224,[[Oil -1 TS-B-ID-224-T-ID-1] [Trade 2 TS-B-ID-224-T-ID-2] [Persec 1.3 TS-B-ID-224-T-ID-3] [Oil 1 TS-B-ID-224-T-ID-4] [Oil -2 TS-B-ID-224-T-ID-5] [Oil -1.5 TS-B-ID-224-T-ID-6]],4
basic-agents,B-ID-225,[[Oil -1 TS-B-ID-225-T-ID-1] [Trade 2 TS-B-ID-225-T-ID-2] [Persec 1.3 TS-B-ID-225-T-ID-3] [Oil 1 TS-B-ID-225-T-ID-4] [Oil -2 TS-B-ID-225-T-ID-5] [Oil -1.5 TS-B-ID-225-T-ID-6]],4
basic-agents,B-ID-226,[[Oil -1 TS-B-ID-226-T-ID-1] [Trade 2 TS-B-ID-226-T-ID-2] [Persec 1.3 TS-B-ID-226-T-ID-3] [Oil 1 TS-B-ID-226-T-ID-4] [Oil -2 TS-B-ID-226-T-ID-5] [Oil -1.5 TS-B-ID-226-T-ID-6]],4
basic-agents,B-ID-227,[[Oil -1 TS-B-ID-227-T-ID-1] [Trade 2 TS-B-ID-227-T-ID-2] [Persec 1.3 TS-B-ID-227-T-ID-3] [Oil 1 TS-B-ID-227-T-ID-4] [Oil -2 TS-B-ID-227-T-ID-5] [Oil -1.5 TS-B-ID-227-T-ID-6]],4
basic-agents,B-ID-228,[[Oil -1 TS-B-ID-228-T-ID-1] [Trade 2 TS-B-ID-228-T-ID-2] [Persec 1.3 TS-B-ID-228-T-ID-3] [Oil 1 TS-B-ID-228-T-ID-4] [Oil -2 TS-B-ID-228-T-ID-5] [Oil -1.5 TS-B-ID-228-T-ID-6]],4
basic-agents,B-ID-229,[[Oil -1 TS-B-ID-229-T-ID-1] [Trade 2 TS-B-ID-229-T-ID-2] [Persec 1.3 TS-B-ID-229-T-ID-3] [Oil 1 TS-B-ID-229-T-ID-4] [Oil -2 TS-B-ID-229-T-ID-5] [Oil -1.5 TS-B-ID-229-T-ID-6]],4
basic-agents,B-ID-230,[[Oil -1 TS-B-ID-230-T-ID-1] [Trade 2 TS-B-ID-230-T-ID-2] [Persec 1.3 TS-B-ID-230-T-ID-3] [Oil 1 TS-B-ID-230-T-ID-4] [Oil -2 TS-B-ID-230-T-ID-5] [Oil -1.5 TS-B-ID-230-T-ID-6]],4
basic-agents,B-ID-231,[[Oil -1 TS-B-ID-231-T-ID-1] [Trade 2 TS-B-ID-231-T-ID-2] [Persec 1.3 TS-B-ID-231-T-ID-3] [Oil 1 TS-B-ID-231-T-ID-4] [Oil -2 TS-B-ID-231-T-ID-5] [Oil -1.5 TS-B-ID-231-T-ID-6]],4
basic-agents,B-ID-232,[[Oil -1 TS-B-ID-232-T-ID-1] [Trade 2 TS-B-ID-232-T-ID-2] [Persec 1.3 TS-B-ID-232-T-ID-3] [Oil 1 TS-B-ID-232-T-ID-4] [Oil -2 TS-B-ID-232-T-ID-5] [Oil -1.5 TS-B-ID-232-T-ID-6]],4
basic-agents,B-ID-233,[[Oil -1 TS-B-ID-233-T-ID-1] [Trade 2 TS-B-ID-233-T-ID-2] [Persec 1.3 TS-B-ID-233-T-ID-3] [Oil 1 TS-B-ID-233-T-ID-4] [Oil -2 TS-B-ID-233-T-ID-5] [Oil -1.5 TS-B-ID-233-T-ID-6]],4
basic-agents,B-ID-234,[[Oil -1 TS-B-ID-234-T-ID-1] [Trade 2 TS-B-ID-234-T-ID-2] [Persec 1.3 TS-B-ID-234-T-ID-3] [Oil 1 TS-B-ID-234-T-ID-4] [Oil -2 TS-B-ID-234-T-ID-5] [Oil -1.5 TS-B-ID-234-T-ID-6]],4
basic-agents,B-ID-235,[[Oil -1 TS-B-ID-235-T-ID-1] [Trade 2 TS-B-ID-235-T-ID-2] [Persec 1.3 TS-B-ID-235-T-ID-3] [Oil 1 TS-B-ID-235-T-ID-4] [Oil -2 TS-B-ID-235-T-ID-5] [Oil -1.5 TS-B-ID-235-T-ID-6]],4
basic-agents,B-ID-236,[[Oil -1 TS-B-ID-236-T-ID-1] [Trade 2 TS-B-ID-236-T-ID-2] [Persec 1.3 TS-B-ID-236-T-ID-3] [Oil 1 TS-B-ID-236-T-ID-4] [Oil -2 TS-B-ID-236-T-ID-5] [Oil -1.5 TS-B-ID-236-T-ID-6]],4
basic-agents,B-ID-237,[[Oil -1 TS-B-ID-237-T-ID-1] [Trade 2 TS-B-ID-237-T-ID-2] [Persec 1.3 TS-B-ID-237-T-ID-3] [Oil 1 TS-B-ID-237-T-ID-4] [Oil -2 TS-B-ID-237-T-ID-5] [Oil -1.5 TS-B-ID-237-T-ID-6]],4
basic-agents,B-ID-238,[[Oil -1 TS-B-ID-238-T-ID-1] [Trade 2 TS-B-ID-238-T-ID-2] [Persec 1.3 TS-B-ID-238-T-ID-3] [Oil 1 TS-B-ID-238-T-ID-4] [Oil -2 TS-B-ID-238-T-ID-5] [Oil -1.5 TS-B-ID-238-T-ID-6]],4
basic-agents,B-ID-239,[[Oil -1 TS-B-ID-239-T-ID-1] [Trade 2 TS-B-ID-239-T-ID-2] [Persec 1.3 TS-B-ID-239-T-ID-3] [Oil 1 TS-B-ID-239-T-ID-4] [Oil -2 TS-B-ID-239-T-ID-5] [Oil -1.5 TS-B-ID-239-T-ID-6]],4
basic-agents,B-ID-240,[[Oil -1 TS-B-ID-240-T-ID-1] [Trade 2 TS-B-ID-240-T-ID-2] [Persec 1.3 TS-B-ID-240-T-ID-3] [Oil 1 TS-B-ID-240-T-ID-4] [Oil -2 TS-B-ID-240-T-ID-5] [Oil -1.5 TS-B-ID-240-T-ID-6]],4
basic-agents,B-ID-241,[[Oil -1 TS-B-ID-241-T-ID-1] [Trade 2 TS-B-ID-241-T-ID-2] [Persec 1.3 TS-B-ID-241-T-ID-3] [Oil 1 TS-B-ID-241-T-ID-4] [Oil -2 TS-B-ID-241-T-ID-5] [Oil -1.5 TS-B-ID-241-T-ID-6]],4
basic-agents,B-ID-242,[[Oil -0.7 TS-B-ID-242-T-ID-1] [Trade 2 TS-B-ID-242-T-ID-2] [Persec 1.3 TS-B-ID-242-T-ID-3] [Oil 1 TS-B-ID-242-T-ID-4] [Oil -2 TS-B-ID-242-T-ID-5] [Oil -1.5 TS-B-ID-242-T-ID-6]],4
basic-agents,B-ID-243,[[Oil -1 TS-B-ID-243-T-ID-1] [Trade 2 TS-B-ID-243-T-ID-2] [Persec 1.3 TS-B-ID-243-T-ID-3] [Oil 1 TS-B-ID-243-T-ID-4] [Oil -2 TS-B-ID-243-T-ID-5] [Oil -1.5 TS-B-ID-243-T-ID-6]],4
basic-agents,B-ID-244,[[Oil -1 TS-B-ID-244-T-ID-1] [Trade 2 TS-B-ID-244-T-ID-2] [Persec 1.3 TS-B-ID-244-T-ID-3] [Oil 1 TS-B-ID-244-T-ID-4] [Oil -2 TS-B-ID-244-T-ID-5] [Oil -1.5 TS-B-ID-244-T-ID-6]],4
basic-agents,B-ID-245,[[Oil -1 TS-B-ID-245-T-ID-1] [Trade 2 TS-B-ID-245-T-ID-2] [Persec 1.3 TS-B-ID-245-T-ID-3] [Oil 1 TS-B-ID-245-T-ID-4] [Oil -2 TS-B-ID-245-T-ID-5] [Oil -1.5 TS-B-ID-245-T-ID-6]],4
basic-agents,B-ID-246,[[Oil -0.7 TS-B-ID-246-T-ID-1] [Trade 2 TS-B-ID-246-T-ID-2] [Persec 1.3 TS-B-ID-246-T-ID-3] [Oil 1 TS-B-ID-246-T-ID-4] [Oil -2 TS-B-ID-246-T-ID-5] [Oil -1.5 TS-B-ID-246-T-ID-6]],4
basic-agents,B-ID-247,[[Oil -1 TS-B-ID-247-T-ID-1] [Trade 2 TS-B-ID-247-T-ID-2] [Persec 1.3 TS-B-ID-247-T-ID-3] [Oil 1 TS-B-ID-247-T-ID-4] [Oil -2 TS-B-ID-247-T-ID-5] [Oil -1.5 TS-B-ID-247-T-ID-6]],4
basic-agents,B-ID-248,[[Oil -0.7 TS-B-ID-248-T-ID-1] [Trade 2 TS-B-ID-248-T-ID-2] [Persec 1.3 TS-B-ID-248-T-ID-3] [Oil 1 TS-B-ID-248-T-ID-4] [Oil -2 TS-B-ID-248-T-ID-5] [Oil -1.5 TS-B-ID-248-T-ID-6]],4
basic-agents,B-ID-249,[[Trade 2 TS-B-ID-249-T-ID-2] [Persec 1.3 TS-B-ID-249-T-ID-3] [Oil 1 TS-B-ID-249-T-ID-4] [Oil -2 TS-B-ID-249-T-ID-5] [Oil -1.5 TS-B-ID-249-T-ID-6]],4
basic-agents,B-ID-250,[[Oil -0.7 TS-B-ID-250-T-ID-1] [Trade 2 TS-B-ID-250-T-ID-2] [Persec 1.3 TS-B-ID-250-T-ID-3] [Oil 1 TS-B-ID-250-T-ID-4] [Oil -2 TS-B-ID-250-T-ID-5] [Oil -1.5 TS-B-ID-250-T-ID-6]],4
basic-agents,B-ID-251,[[Oil -0.7 TS-B-ID-251-T-ID-1] [Trade 2 TS-B-ID-251-T-ID-2] [Persec 1.3 TS-B-ID-251-T-ID-3] [Oil 1 TS-B-ID-251-T-ID-4] [Oil -2 TS-B-ID-251-T-ID-5] [Oil -1.5 TS-B-ID-251-T-ID-6]],4
basic-agents,B-ID-252,[[Oil -1 TS-B-ID-252-T-ID-1] [Trade 2 TS-B-ID-252-T-ID-2] [Persec 1.3 TS-B-ID-252-T-ID-3] [Oil 1 TS-B-ID-252-T-ID-4] [Oil -2 TS-B-ID-252-T-ID-5] [Oil -1.5 TS-B-ID-252-T-ID-6]],4
basic-agents,B-ID-253,[[Oil -0.7 TS-B-ID-253-T-ID-1] [Trade 2 TS-B-ID-253-T-ID-2] [Persec 1.3 TS-B-ID-253-T-ID-3] [Oil 1 TS-B-ID-253-T-ID-4] [Oil -2 TS-B-ID-253-T-ID-5] [Oil -1.5 TS-B-ID-253-T-ID-6]],4
basic-agents,B-ID-254,[[Oil -1 TS-B-ID-254-T-ID-1] [Trade 2 TS-B-ID-254-T-ID-2] [Persec 1.3 TS-B-ID-254-T-ID-3] [Oil 1 TS-B-ID-254-T-ID-4] [Oil -2 TS-B-ID-254-T-ID-5] [Oil -1.5 TS-B-ID-254-T-ID-6]],4
basic-agents,B-ID-255,[[Trade 2 TS-B-ID-255-T-ID-2] [Persec 1.3 TS-B-ID-255-T-ID-3] [Oil 1 TS-B-ID-255-T-ID-4] [Oil -2 TS-B-ID-255-T-ID-5] [Oil -1.5 TS-B-ID-255-T-ID-6]],4
basic-agents,B-ID-256,[[Oil -1 TS-B-ID-256-T-ID-1] [Trade 2 TS-B-ID-256-T-ID-2] [Persec 1.3 TS-B-ID-256-T-ID-3] [Oil 1 TS-B-ID-256-T-ID-4] [Oil -2 TS-B-ID-256-T-ID-5] [Oil -1.5 TS-B-ID-256-T-ID-6]],4
basic-agents,B-ID-257,[[Oil -1 TS-B-ID-257-T-ID-1] [Trade 2 TS-B-ID-257-T-ID-2] [Persec 1.3 TS-B-ID-257-T-ID-3] [Oil 1 TS-B-ID-257-T-ID-4] [Oil -2 TS-B-ID-257-T-ID-5] [Oil -1.5 TS-B-ID-257-T-ID-6]],4
basic-agents,B-ID-258,[[Oil -1 TS-B-ID-258-T-ID-1] [Trade 2 TS-B-ID-258-T-ID-2] [Persec 1.3 TS-B-ID-258-T-ID-3] [Oil 1 TS-B-ID-258-T-ID-4] [Oil -2 TS-B-ID-258-T-ID-5] [Oil -1.5 TS-B-ID-258-T-ID-6]],4
basic-agents,B-ID-259,[[Oil -1 TS-B-ID-259-T-ID-1] [Trade 2 TS-B-ID-259-T-ID-2] [Persec 1.3 TS-B-ID-259-T-ID-3] [Oil 1 TS-B-ID-259-T-ID-4] [Oil -2 TS-B-ID-259-T-ID-5] [Oil -1.5 TS-B-ID-259-T-ID-6]],4
